dt,average
1960-11-01,-11.102
1961-11-01,-13.259
1962-11-01,-11.206
1963-11-01,-16.45
1964-11-01,-10.862
1965-11-01,-12.193
1966-11-01,-10.854
1967-11-01,-7.8249999999999975
1968-11-01,-10.056
1969-11-01,-10.687
1970-11-01,-8.761000000000001
1971-11-01,-13.262
1972-11-01,-9.806
1973-11-01,-14.568
1974-11-01,-10.567
1975-11-01,-14.998
1976-11-01,-5.138999999999999
1977-11-01,-15.629
1978-11-01,-8.892999999999997
1979-11-01,-4.9460000000000015
1980-11-01,-6.685
1981-11-01,-10.63
1982-11-01,-10.895999999999999
1983-11-01,-7.638
1984-11-01,-11.885
1985-11-01,-15.393
1986-11-01,-9.455
1987-11-01,-8.649
1988-11-01,-12.287
1989-11-01,-13.62
1990-11-01,-16.340999999999998
1991-11-01,-9.557
1992-11-01,-8.469
1993-11-01,-9.398
1994-11-01,-14.159
1995-11-01,-11.232999999999999
1996-11-01,-12.405999999999999
1997-11-01,-6.9879999999999995
1998-11-01,-9.182
1999-11-01,-12.008
2000-11-01,-6.4220000000000015
2001-11-01,-11.767999999999999
2002-11-01,-2.715
2003-11-01,-10.439
2004-11-01,-7.01
2005-11-01,-14.122
2006-11-01,-15.342
2007-11-01,-5.252999999999999
2008-11-01,-11.058
2009-11-01,-12.289
2010-11-01,-8.227
2011-11-01,-15.741
2012-11-01,-13.245
