dt,average
1960-02-01,-8.861500000000001
1961-02-01,-4.2955000000000005
1962-02-01,-9.78425
1963-02-01,-10.14125
1964-02-01,-5.281500000000001
1965-02-01,-10.98525
1966-02-01,-9.1085
1967-02-01,-11.976500000000001
1968-02-01,-9.5505
1969-02-01,-7.47925
1970-02-01,-8.8275
1971-02-01,-8.618250000000002
1972-02-01,-11.710499999999998
1973-02-01,-6.2165
1974-02-01,-8.004
1975-02-01,-9.100249999999999
1976-02-01,-3.1217500000000005
1977-02-01,-5.771
1978-02-01,-12.3865
1979-02-01,-13.74325
1980-02-01,-9.515
1981-02-01,-5.013750000000001
1982-02-01,-9.417250000000001
1983-02-01,-3.89625
1984-02-01,-2.5270000000000006
1985-02-01,-9.3735
1986-02-01,-9.468
1987-02-01,-0.8642500000000003
1988-02-01,-11.018749999999999
1989-02-01,-13.13475
1990-02-01,-5.614500000000001
1991-02-01,-4.17525
1992-02-01,-2.66275
1993-02-01,-9.120000000000001
1994-02-01,-11.712
1995-02-01,-7.6715
1996-02-01,-8.447
1997-02-01,-6.902500000000001
1998-02-01,-0.3252500000000007
1999-02-01,-2.56375
2000-02-01,-3.059250000000001
2001-02-01,-11.622250000000001
2002-02-01,-2.952750000000001
2003-02-01,-9.661750000000001
2004-02-01,-6.725250000000001
2005-02-01,-3.74425
2006-02-01,-7.69625
2007-02-01,-11.5365
2008-02-01,-10.499
2009-02-01,-6.80275
2010-02-01,-8.869
2011-02-01,-8.39975
2012-02-01,-3.2829999999999995
