dt,average
1960-01-01,-9.85125
1961-01-01,-10.5185
1962-01-01,-12.777250000000002
1963-01-01,-15.48675
1964-01-01,-6.548500000000001
1965-01-01,-12.717
1966-01-01,-15.93475
1967-01-01,-9.11025
1968-01-01,-10.19075
1969-01-01,-13.26475
1970-01-01,-14.987499999999999
1971-01-01,-14.395
1972-01-01,-13.966
1973-01-01,-8.6435
1974-01-01,-11.338
1975-01-01,-9.652249999999999
1976-01-01,-11.65425
1977-01-01,-17.54475
1978-01-01,-15.19625
1979-01-01,-17.4905
1980-01-01,-9.905
1981-01-01,-7.82975
1982-01-01,-17.322
1983-01-01,-7.7145
1984-01-01,-10.872
1985-01-01,-12.317
1986-01-01,-8.439250000000001
1987-01-01,-6.472
1988-01-01,-12.955
1989-01-01,-6.193249999999999
1990-01-01,-3.8607499999999995
1991-01-01,-11.873250000000002
1992-01-01,-5.8955
1993-01-01,-10.5215
1994-01-01,-16.14575
1995-01-01,-9.270999999999999
1996-01-01,-13.38975
1997-01-01,-12.7735
1998-01-01,-7.7205
1999-01-01,-11.363999999999999
2000-01-01,-9.42775
2001-01-01,-7.723
2002-01-01,-4.94375
2003-01-01,-9.67625
2004-01-01,-11.607
2005-01-01,-10.5175
2006-01-01,-2.4507500000000007
2007-01-01,-7.61325
2008-01-01,-11.13275
2009-01-01,-14.26725
2010-01-01,-11.62875
2011-01-01,-12.3695
2012-01-01,-5.7684999999999995
