dt,average
1960-01-01,-12.960999999999999
1961-01-01,-11.29
1962-01-01,-15.257
1963-01-01,-10.892999999999999
1964-01-01,-15.206
1965-01-01,-16.897000000000002
1966-01-01,-17.183
1967-01-01,-17.598
1968-01-01,-16.773
1969-01-01,-20.781
1970-01-01,-19.898
1971-01-01,-24.159
1972-01-01,-19.791
1973-01-01,-21.604
1974-01-01,-18.906
1975-01-01,-17.249000000000002
1976-01-01,-15.059
1977-01-01,-5.1019999999999985
1978-01-01,-10.595999999999998
1979-01-01,-11.983999999999998
1980-01-01,-16.756
1981-01-01,-4.443999999999999
1982-01-01,-19.018
1983-01-01,-15.1
1984-01-01,-14.137
1985-01-01,-5.302999999999999
1986-01-01,-9.672
1987-01-01,-10.131
1988-01-01,-12.887
1989-01-01,-23.169
1990-01-01,-15.573
1991-01-01,-15.02
1992-01-01,-11.585999999999999
1993-01-01,-15.587
1994-01-01,-10.748
1995-01-01,-13.684
1996-01-01,-19.447
1997-01-01,-15.436
1998-01-01,-14.530999999999999
1999-01-01,-17.055
2000-01-01,-15.38
2001-01-01,-7.433
2002-01-01,-9.37
2003-01-01,-10.075
2004-01-01,-17.788999999999994
2005-01-01,-12.184
2006-01-01,-17.973
2007-01-01,-14.164
2008-01-01,-15.634
2009-01-01,-16.116
2010-01-01,-13.011
2011-01-01,-12.896999999999998
2012-01-01,-22.628
