dt,average
1960-03-01,-10.472999999999999
1961-03-01,-13.907
1962-03-01,-10.642999999999999
1963-03-01,-8.674
1964-03-01,-13.05
1965-03-01,-2.031999999999999
1966-03-01,-13.259
1967-03-01,-7.4620000000000015
1968-03-01,-6.751
1969-03-01,-6.632999999999999
1970-03-01,-3.3519999999999994
1971-03-01,-14.382
1972-03-01,-14.8
1973-03-01,-8.328
1974-03-01,-9.527
1975-03-01,-10.41
1976-03-01,-9.467
1977-03-01,-10.618
1978-03-01,-5.9670000000000005
1979-03-01,-5.639999999999999
1980-03-01,-6.795
1981-03-01,-2.5069999999999997
1982-03-01,-7.6679999999999975
1983-03-01,-6.302999999999999
1984-03-01,-2.5580000000000003
1985-03-01,-7.899999999999999
1986-03-01,-9.715
1987-03-01,-7.5829999999999975
1988-03-01,-5.001
1989-03-01,-9.299
1990-03-01,-6.016
1991-03-01,-8.312999999999999
1992-03-01,-8.261000000000001
1993-03-01,-5.818
1994-03-01,-8.49
1995-03-01,-12.263
1996-03-01,-5.6599999999999975
1997-03-01,-9.015
1998-03-01,-5.130999999999999
1999-03-01,-8.389999999999999
2000-03-01,-4.837
2001-03-01,-5.610999999999999
2002-03-01,-8.934
2003-03-01,-7.8729999999999976
2004-03-01,-8.266
2005-03-01,-4.1739999999999995
2006-03-01,-9.264
2007-03-01,-15.143
2008-03-01,-5.671999999999999
2009-03-01,-9.831
2010-03-01,-7.39
2011-03-01,-8.652999999999999
2012-03-01,-10.927
