dt,average
1960-10-01,-2.125
1961-10-01,-6.181
1962-10-01,-1.59
1963-10-01,-2.3080000000000003
1964-10-01,-2.325
1965-10-01,-6.824
1966-10-01,-4.275
1967-10-01,-3.0189999999999997
1968-10-01,-4.401
1969-10-01,0.6970000000000001
1970-10-01,-5.404999999999999
1971-10-01,-4.183
1972-10-01,-3.262
1973-10-01,-4.622999999999998
1974-10-01,-3.064
1975-10-01,-2.845
1976-10-01,-3.548
1977-10-01,-1.839
1978-10-01,-1.6829999999999998
1979-10-01,0.7450000000000001
1980-10-01,-0.9669999999999996
1981-10-01,-2.3040000000000003
1982-10-01,-7.322
1983-10-01,-3.479
1984-10-01,-2.267
1985-10-01,-5.8039999999999985
1986-10-01,-0.851
1987-10-01,-0.6279999999999997
1988-10-01,-4.314
1989-10-01,-3.57
1990-10-01,-4.288
1991-10-01,-3.1719999999999997
1992-10-01,-4.72
1993-10-01,-0.645
1994-10-01,-3.814
1995-10-01,-1.2639999999999998
1996-10-01,-7.832999999999998
1997-10-01,-6.069
1998-10-01,-1.813
1999-10-01,-3.623
2000-10-01,-2.935
2001-10-01,-5.474
2002-10-01,0.8059999999999999
2003-10-01,0.8160000000000003
2004-10-01,-0.8529999999999998
2005-10-01,-1.841
2006-10-01,-0.512
2007-10-01,-2.595
2008-10-01,-6.1560000000000015
2009-10-01,0.722
2010-10-01,-0.8779999999999997
2011-10-01,-1.339
2012-10-01,-3.616
